""	"yr"	"individ_dbid"	"cohort"	"prev_fall"	"spring"	"fall"	"success"	"age"	"summergain"	"winterloss"	"max_snow"	"winter_dens"	"summer_dens"	"spr"	"max"
"644"	2017	9637	2011	79.6	73	83.4	1	6	10.4	-6.59999999999999	2801.137	3.496376812	5.145299145	163.41	0.2552
"645"	2017	9642	2011	74.2	65.2	64.2	1	6	-1	-9	2801.137	3.496376812	5.145299145	163.41	0.2552
"646"	2017	9659	2011	76	72.2	75.6	1	6	3.39999999999999	-3.8	2801.137	3.496376812	5.145299145	163.41	0.2552
"647"	2017	9661	2011	72.4	64	67.4	1	6	3.40000000000001	-8.40000000000001	2801.137	3.496376812	5.145299145	163.41	0.2552
"648"	2017	10588	2012	61.2	55	71.6	0	5	16.6	-6.2	2801.137	3.496376812	5.145299145	163.41	0.2552
"649"	2017	10591	2012	80	71.4	82.6	0	5	11.2	-8.59999999999999	2801.137	3.496376812	5.145299145	163.41	0.2552
"650"	2017	10592	2012	70	65.8	74.8	0	5	9	-4.2	2801.137	3.496376812	5.145299145	163.41	0.2552
"651"	2017	10594	2012	72.2	64.6	78.8	0	5	14.2	-7.60000000000001	2801.137	3.496376812	5.145299145	163.41	0.2552
"652"	2017	10619	2012	71.4	62.8	74	1	5	11.2	-8.60000000000001	2801.137	3.496376812	5.145299145	163.41	0.2552
"653"	2017	10621	2012	72.6	65.2	84.2	0	5	19	-7.39999999999999	2801.137	3.496376812	5.145299145	163.41	0.2552
"654"	2017	10629	2012	71.2	64	75.6	1	5	11.6	-7.2	2801.137	3.496376812	5.145299145	163.41	0.2552
"655"	2017	10960	2012	70	62	73.8	1	5	11.8	-8	2801.137	3.496376812	5.145299145	163.41	0.2552
"656"	2017	10961	2012	76.6	67	85.2	0	5	18.2	-9.59999999999999	2801.137	3.496376812	5.145299145	163.41	0.2552
"657"	2017	10965	2012	74	63.8	72.2	1	5	8.40000000000001	-10.2	2801.137	3.496376812	5.145299145	163.41	0.2552
"658"	2017	11150	2013	76.2	67	71.2	1	4	4.2	-9.2	2801.137	3.496376812	5.145299145	163.41	0.2552
"659"	2017	11168	2013	76	62.2	82.8	0	4	20.6	-13.8	2801.137	3.496376812	5.145299145	163.41	0.2552
"660"	2017	11177	2013	79	71.5	89	0	4	17.5	-7.5	2801.137	3.496376812	5.145299145	163.41	0.2552
"661"	2017	11190	2013	70.6	60.2	82	0	4	21.8	-10.4	2801.137	3.496376812	5.145299145	163.41	0.2552
"662"	2017	11200	2013	65.6	58.2	77.4	0	4	19.2	-7.39999999999999	2801.137	3.496376812	5.145299145	163.41	0.2552
"663"	2017	11921	2014	61.2	56.4	71.8	0	3	15.4	-4.8	2801.137	3.496376812	5.145299145	163.41	0.2552
"664"	2017	11924	2014	68	67	75.4	0	3	8.40000000000001	-1	2801.137	3.496376812	5.145299145	163.41	0.2552
"665"	2017	11947	2014	75.2	64.4	87	0	3	22.6	-10.8	2801.137	3.496376812	5.145299145	163.41	0.2552
"666"	2017	12489	2015	66.2	50.8	73.2	0	2	22.4	-15.4	2801.137	3.496376812	5.145299145	163.41	0.2552
"667"	2017	12494	2015	65.8	57.2	72	0	2	14.8	-8.59999999999999	2801.137	3.496376812	5.145299145	163.41	0.2552
"668"	2017	12495	2015	64.4	55.4	75.4	0	2	20	-9.00000000000001	2801.137	3.496376812	5.145299145	163.41	0.2552
"669"	2017	12501	2015	61.6	53.2	74.6	0	2	21.4	-8.4	2801.137	3.496376812	5.145299145	163.41	0.2552
"670"	2017	12526	2015	64.8	55.2	72.4	0	2	17.2	-9.59999999999999	2801.137	3.496376812	5.145299145	163.41	0.2552
"671"	2017	12534	2015	63.6	52.8	73.2	0	2	20.4	-10.8	2801.137	3.496376812	5.145299145	163.41	0.2552
"672"	2017	12540	2015	72.4	62.6	83.4	0	2	20.8	-9.8	2801.137	3.496376812	5.145299145	163.41	0.2552
"673"	2017	12541	2015	70.2	59.2	80.2	0	2	21	-11	2801.137	3.496376812	5.145299145	163.41	0.2552
"674"	2017	12544	2015	67	57	70.8	1	2	13.8	-10	2801.137	3.496376812	5.145299145	163.41	0.2552
"675"	2018	5067	2009	79.2	71.6	76	1	9	4.40000000000001	-7.60000000000001	2284.804	3.489130435	5.884615385	170.14	0.3537
"676"	2018	5188	2009	78.6	69.4	81	0	9	11.6	-9.19999999999999	2284.804	3.489130435	5.884615385	170.14	0.3537
"677"	2018	5200	2009	78	67	72.8	1	9	5.8	-11	2284.804	3.489130435	5.884615385	170.14	0.3537
"678"	2018	5221	2004	81	69.2	71	1	9	1.8	-11.8	2284.804	3.489130435	5.884615385	170.14	0.3537
"679"	2018	5320	2007	79.2	78	78.8	1	9	0.799999999999997	-1.2	2284.804	3.489130435	5.884615385	170.14	0.3537
"680"	2018	5321	2007	77	69	63.6	1	9	-5.4	-8	2284.804	3.489130435	5.884615385	170.14	0.3537
"681"	2018	5327	2008	81.4	71.6	73.2	1	9	1.60000000000001	-9.80000000000001	2284.804	3.489130435	5.884615385	170.14	0.3537
"682"	2018	5332	2006	74.8	66.2	63	1	9	-3.2	-8.59999999999999	2284.804	3.489130435	5.884615385	170.14	0.3537
"683"	2018	5351	2008	74.8	63.2	61.8	1	9	-1.40000000000001	-11.6	2284.804	3.489130435	5.884615385	170.14	0.3537
"684"	2018	5357	2008	79.8	66	72.4	1	9	6.40000000000001	-13.8	2284.804	3.489130435	5.884615385	170.14	0.3537
"685"	2018	5373	2008	79.4	76.2	74	1	9	-2.2	-3.2	2284.804	3.489130435	5.884615385	170.14	0.3537
"686"	2018	5434	2004	85.4	76.4	79.2	1	9	2.8	-9	2284.804	3.489130435	5.884615385	170.14	0.3537
"687"	2018	8692	2010	76.2	69.2	73.4	1	8	4.2	-7	2284.804	3.489130435	5.884615385	170.14	0.3537
"688"	2018	8703	2010	83.4	69.2	71.4	1	8	2.2	-14.2	2284.804	3.489130435	5.884615385	170.14	0.3537
"689"	2018	8706	2010	77.8	67.2	74.8	1	8	7.59999999999999	-10.6	2284.804	3.489130435	5.884615385	170.14	0.3537
"690"	2018	8709	2010	71.6	64.2	70.2	1	8	6	-7.39999999999999	2284.804	3.489130435	5.884615385	170.14	0.3537
"691"	2018	8714	2010	81.2	71.6	82.2	1	8	10.6	-9.60000000000001	2284.804	3.489130435	5.884615385	170.14	0.3537
"692"	2018	8723	2010	76	70.2	69.6	1	8	-0.600000000000009	-5.8	2284.804	3.489130435	5.884615385	170.14	0.3537
"693"	2018	8739	2010	77.8	77.4	84	0	8	6.59999999999999	-0.399999999999991	2284.804	3.489130435	5.884615385	170.14	0.3537
"694"	2018	8747	2010	76.2	68	64	1	8	-4	-8.2	2284.804	3.489130435	5.884615385	170.14	0.3537
"695"	2018	9657	2011	95.2	83.8	93.2	1	7	9.40000000000001	-11.4	2284.804	3.489130435	5.884615385	170.14	0.3537
"696"	2018	10575	2012	71.4	64.6	67.8	1	6	3.2	-6.80000000000001	2284.804	3.489130435	5.884615385	170.14	0.3537
"697"	2018	10589	2012	69.4	63.6	71.4	1	6	7.8	-5.8	2284.804	3.489130435	5.884615385	170.14	0.3537
"698"	2018	10591	2012	82.6	72.6	80.4	1	6	7.80000000000001	-10	2284.804	3.489130435	5.884615385	170.14	0.3537
"699"	2018	10592	2012	74.8	69.6	69	0	6	-0.599999999999994	-5.2	2284.804	3.489130435	5.884615385	170.14	0.3537
"700"	2018	10621	2012	84.2	74	72.4	1	6	-1.59999999999999	-10.2	2284.804	3.489130435	5.884615385	170.14	0.3537
"701"	2018	10629	2012	75.6	64.8	72.4	1	6	7.60000000000001	-10.8	2284.804	3.489130435	5.884615385	170.14	0.3537
"702"	2018	10960	2012	73.8	65	71.6	1	6	6.59999999999999	-8.8	2284.804	3.489130435	5.884615385	170.14	0.3537
"703"	2018	10965	2012	72.2	64.8	70.6	1	6	5.8	-7.40000000000001	2284.804	3.489130435	5.884615385	170.14	0.3537
"704"	2018	10966	2012	85.8	74.4	76.4	1	6	2	-11.4	2284.804	3.489130435	5.884615385	170.14	0.3537
"705"	2018	11150	2013	71.2	62.8	77.6	0	5	14.8	-8.40000000000001	2284.804	3.489130435	5.884615385	170.14	0.3537
"706"	2018	11175	2013	72.8	66.8	71	1	5	4.2	-6	2284.804	3.489130435	5.884615385	170.14	0.3537
"707"	2018	11190	2013	82	69.2	73.8	1	5	4.59999999999999	-12.8	2284.804	3.489130435	5.884615385	170.14	0.3537
"708"	2018	11200	2013	77.4	67.8	69	1	5	1.2	-9.60000000000001	2284.804	3.489130435	5.884615385	170.14	0.3537
"709"	2018	11924	2014	75.4	60	72	1	4	12	-15.4	2284.804	3.489130435	5.884615385	170.14	0.3537
"710"	2018	11947	2014	87	70.2	91.4	0	4	21.2	-16.8	2284.804	3.489130435	5.884615385	170.14	0.3537
"711"	2018	12489	2015	73.2	60	77.4	0	3	17.4	-13.2	2284.804	3.489130435	5.884615385	170.14	0.3537
"712"	2018	12490	2015	82.6	71	79.2	1	3	8.2	-11.6	2284.804	3.489130435	5.884615385	170.14	0.3537
"713"	2018	12494	2015	72	64.6	75.8	1	3	11.2	-7.40000000000001	2284.804	3.489130435	5.884615385	170.14	0.3537
"714"	2018	12495	2015	75.4	62.2	75.8	0	3	13.6	-13.2	2284.804	3.489130435	5.884615385	170.14	0.3537
"715"	2018	12501	2015	74.6	62.8	66.2	1	3	3.40000000000001	-11.8	2284.804	3.489130435	5.884615385	170.14	0.3537
"716"	2018	12511	2015	75.4	66.6	71.2	1	3	4.60000000000001	-8.80000000000001	2284.804	3.489130435	5.884615385	170.14	0.3537
"717"	2018	12522	2015	69.2	59.8	72.8	1	3	13	-9.40000000000001	2284.804	3.489130435	5.884615385	170.14	0.3537
"718"	2018	12525	2015	74.8	56.8	73	1	3	16.2	-18	2284.804	3.489130435	5.884615385	170.14	0.3537
"719"	2018	12534	2015	73.2	63.6	69	1	3	5.4	-9.6	2284.804	3.489130435	5.884615385	170.14	0.3537
"720"	2018	12540	2015	83.4	74.2	78	1	3	3.8	-9.2	2284.804	3.489130435	5.884615385	170.14	0.3537
"721"	2018	12544	2015	70.8	60.8	69.6	1	3	8.8	-10	2284.804	3.489130435	5.884615385	170.14	0.3537
"722"	2018	14355	2016	65.8	54	76.6	0	2	22.6	-11.8	2284.804	3.489130435	5.884615385	170.14	0.3537
"723"	2018	14438	2016	62.4	54	61.8	1	2	7.8	-8.4	2284.804	3.489130435	5.884615385	170.14	0.3537
"724"	2018	14453	2016	52.4	45.6	61.2	0	2	15.6	-6.8	2284.804	3.489130435	5.884615385	170.14	0.3537
"725"	2019	5067	2009	76	71.2	78.2	0	9	7	-4.8	1837.933	3.605072464	5.290598291	171.43	0.336
"726"	2019	5188	2009	81	70.2	81.6	0	9	11.4	-10.8	1837.933	3.605072464	5.290598291	171.43	0.336
"727"	2019	5191	2009	70	65.4	70	1	9	4.59999999999999	-4.59999999999999	1837.933	3.605072464	5.290598291	171.43	0.336
"728"	2019	5200	2009	72.8	64.2	75	1	9	10.8	-8.59999999999999	1837.933	3.605072464	5.290598291	171.43	0.336
"729"	2019	5221	2004	71	59.4	79.6	0	9	20.2	-11.6	1837.933	3.605072464	5.290598291	171.43	0.336
"730"	2019	5327	2008	73.2	70.4	75.6	1	9	5.19999999999999	-2.8	1837.933	3.605072464	5.290598291	171.43	0.336
"731"	2019	5434	2004	79.2	76	78.4	1	9	2.40000000000001	-3.2	1837.933	3.605072464	5.290598291	171.43	0.336
"732"	2019	5472	2005	80.2	79	72.8	0	9	-6.2	-1.2	1837.933	3.605072464	5.290598291	171.43	0.336
"733"	2019	8706	2010	74.8	66.6	71.2	1	9	4.60000000000001	-8.2	1837.933	3.605072464	5.290598291	171.43	0.336
"734"	2019	8714	2010	82.2	69	80.6	1	9	11.6	-13.2	1837.933	3.605072464	5.290598291	171.43	0.336
"735"	2019	8736	2010	75	69.2	74	1	9	4.8	-5.8	1837.933	3.605072464	5.290598291	171.43	0.336
"736"	2019	8739	2010	84	82.4	79.6	1	9	-2.80000000000001	-1.59999999999999	1837.933	3.605072464	5.290598291	171.43	0.336
"737"	2019	8747	2010	64	62.4	65.6	1	9	3.2	-1.6	1837.933	3.605072464	5.290598291	171.43	0.336
"738"	2019	9637	2011	82.4	75.6	84.2	1	8	8.60000000000001	-6.80000000000001	1837.933	3.605072464	5.290598291	171.43	0.336
"739"	2019	9657	2011	93.2	80.2	85	1	8	4.8	-13	1837.933	3.605072464	5.290598291	171.43	0.336
"740"	2019	9659	2011	72	68.4	74.8	1	8	6.39999999999999	-3.59999999999999	1837.933	3.605072464	5.290598291	171.43	0.336
"741"	2019	9661	2011	66.6	63.2	66.4	1	8	3.2	-3.39999999999999	1837.933	3.605072464	5.290598291	171.43	0.336
"742"	2019	10563	2012	69.8	67	73.4	1	7	6.40000000000001	-2.8	1837.933	3.605072464	5.290598291	171.43	0.336
"743"	2019	10575	2012	67.8	67.8	80.6	0	7	12.8	0	1837.933	3.605072464	5.290598291	171.43	0.336
"744"	2019	10577	2012	73.4	62.4	79.2	0	7	16.8	-11	1837.933	3.605072464	5.290598291	171.43	0.336
"745"	2019	10588	2012	67.2	58.4	63.8	1	7	5.4	-8.8	1837.933	3.605072464	5.290598291	171.43	0.336
"746"	2019	10625	2012	76.8	72.2	75.4	1	7	3.2	-4.59999999999999	1837.933	3.605072464	5.290598291	171.43	0.336
"747"	2019	10629	2012	72.4	67.2	72.6	1	7	5.39999999999999	-5.2	1837.933	3.605072464	5.290598291	171.43	0.336
"748"	2019	10965	2012	70.6	62.6	79.2	0	7	16.6	-7.99999999999999	1837.933	3.605072464	5.290598291	171.43	0.336
"749"	2019	10966	2012	76.4	73.6	88.4	0	7	14.8	-2.80000000000001	1837.933	3.605072464	5.290598291	171.43	0.336
"750"	2019	11168	2013	79.8	70.2	80.6	1	6	10.4	-9.59999999999999	1837.933	3.605072464	5.290598291	171.43	0.336
"751"	2019	11189	2013	74.6	70.8	83	1	6	12.2	-3.8	1837.933	3.605072464	5.290598291	171.43	0.336
"752"	2019	11200	2013	69	63	70.4	1	6	7.40000000000001	-6	1837.933	3.605072464	5.290598291	171.43	0.336
"753"	2019	11924	2014	72	66.4	75.6	1	5	9.19999999999999	-5.59999999999999	1837.933	3.605072464	5.290598291	171.43	0.336
"754"	2019	11945	2014	68	59.2	69	1	5	9.8	-8.8	1837.933	3.605072464	5.290598291	171.43	0.336
"755"	2019	12485	2015	80.4	68.4	74.8	1	4	6.39999999999999	-12	1837.933	3.605072464	5.290598291	171.43	0.336
"756"	2019	12490	2015	79.2	73	83	1	4	10	-6.2	1837.933	3.605072464	5.290598291	171.43	0.336
"757"	2019	12501	2015	66.2	61	69.2	1	4	8.2	-5.2	1837.933	3.605072464	5.290598291	171.43	0.336
"758"	2019	12511	2015	71.2	67.8	84.8	0	4	17	-3.40000000000001	1837.933	3.605072464	5.290598291	171.43	0.336
"759"	2019	12519	2015	68.6	61.8	74.8	0	4	13	-6.8	1837.933	3.605072464	5.290598291	171.43	0.336
"760"	2019	12522	2015	72.8	61.4	71	1	4	9.6	-11.4	1837.933	3.605072464	5.290598291	171.43	0.336
"761"	2019	12525	2015	73	67.2	71.8	1	4	4.59999999999999	-5.8	1837.933	3.605072464	5.290598291	171.43	0.336
"762"	2019	12544	2015	69.6	61.6	71.8	1	4	10.2	-7.99999999999999	1837.933	3.605072464	5.290598291	171.43	0.336
"763"	2019	12549	2015	80.4	76.4	74.6	1	4	-1.80000000000001	-4	1837.933	3.605072464	5.290598291	171.43	0.336
"764"	2019	14331	2016	58.6	49	60	1	3	11	-9.6	1837.933	3.605072464	5.290598291	171.43	0.336
"765"	2019	14450	2016	60.4	58.6	70.2	0	3	11.6	-1.8	1837.933	3.605072464	5.290598291	171.43	0.336
"766"	2019	14455	2016	59	54.2	66.4	0	3	12.2	-4.8	1837.933	3.605072464	5.290598291	171.43	0.336
"767"	2019	14608	2017	59.8	46	67.2	0	2	21.2	-13.8	1837.933	3.605072464	5.290598291	171.43	0.336
"768"	2020	5067	2009	78.2	72.8	82	1	9	9.2	-5.40000000000001	3226.042	3.351449275	5.286324786	173.57	0.3258
"769"	2020	5191	2009	70	64	79	0	9	15	-6	3226.042	3.351449275	5.286324786	173.57	0.3258
"770"	2020	5313	2008	75	70.2	74	1	9	3.8	-4.8	3226.042	3.351449275	5.286324786	173.57	0.3258
"771"	2020	5320	2007	80.8	75.6	86.4	1	9	10.8	-5.2	3226.042	3.351449275	5.286324786	173.57	0.3258
"772"	2020	5354	2008	70.8	73.8	75.4	1	9	1.60000000000001	3	3226.042	3.351449275	5.286324786	173.57	0.3258
"773"	2020	5373	2008	78.2	61	85.4	0	9	24.4	-17.2	3226.042	3.351449275	5.286324786	173.57	0.3258
"774"	2020	5472	2005	72.8	66.6	78.6	0	9	12	-6.2	3226.042	3.351449275	5.286324786	173.57	0.3258
"775"	2020	8706	2010	71.2	65.6	77.8	0	9	12.2	-5.60000000000001	3226.042	3.351449275	5.286324786	173.57	0.3258
"776"	2020	8714	2010	80.6	69.4	84.6	1	9	15.2	-11.2	3226.042	3.351449275	5.286324786	173.57	0.3258
"777"	2020	8736	2010	74	68.2	81.6	0	9	13.4	-5.8	3226.042	3.351449275	5.286324786	173.57	0.3258
"778"	2020	8739	2010	79.6	80.6	88	0	9	7.40000000000001	1	3226.042	3.351449275	5.286324786	173.57	0.3258
"779"	2020	9637	2011	84.2	75	87	1	9	12	-9.2	3226.042	3.351449275	5.286324786	173.57	0.3258
"780"	2020	9657	2011	85	79.8	98	0	9	18.2	-5.2	3226.042	3.351449275	5.286324786	173.57	0.3258
"781"	2020	9659	2011	74.8	68	83	1	9	15	-6.8	3226.042	3.351449275	5.286324786	173.57	0.3258
"782"	2020	9661	2011	66.4	61.4	71.4	0	9	10	-5.00000000000001	3226.042	3.351449275	5.286324786	173.57	0.3258
"783"	2020	10563	2012	73.4	67.2	76	1	8	8.8	-6.2	3226.042	3.351449275	5.286324786	173.57	0.3258
"784"	2020	10575	2012	80.6	70.4	82	0	8	11.6	-10.2	3226.042	3.351449275	5.286324786	173.57	0.3258
"785"	2020	10577	2012	79.2	68.8	77.6	1	8	8.8	-10.4	3226.042	3.351449275	5.286324786	173.57	0.3258
"786"	2020	10588	2012	63.8	60	62.4	1	8	2.4	-3.8	3226.042	3.351449275	5.286324786	173.57	0.3258
"787"	2020	10594	2012	69.6	65.6	75.8	1	8	10.2	-4	3226.042	3.351449275	5.286324786	173.57	0.3258
"788"	2020	10625	2012	75.4	65.6	92	0	8	26.4	-9.80000000000001	3226.042	3.351449275	5.286324786	173.57	0.3258
"789"	2020	10629	2012	72.6	67.2	71.4	1	8	4.2	-5.39999999999999	3226.042	3.351449275	5.286324786	173.57	0.3258
"790"	2020	10960	2012	73	64.2	83	0	8	18.8	-8.8	3226.042	3.351449275	5.286324786	173.57	0.3258
"791"	2020	10961	2012	72	65.8	84	0	8	18.2	-6.2	3226.042	3.351449275	5.286324786	173.57	0.3258
"792"	2020	11168	2013	80.6	74.2	84	1	7	9.8	-6.39999999999999	3226.042	3.351449275	5.286324786	173.57	0.3258
"793"	2020	11189	2013	83	76	82.2	1	7	6.2	-7	3226.042	3.351449275	5.286324786	173.57	0.3258
"794"	2020	11190	2013	82.8	72	81	1	7	9	-10.8	3226.042	3.351449275	5.286324786	173.57	0.3258
"795"	2020	11200	2013	70.4	61.8	83	0	7	21.2	-8.60000000000001	3226.042	3.351449275	5.286324786	173.57	0.3258
"796"	2020	11931	2014	75.6	65	82.4	0	6	17.4	-10.6	3226.042	3.351449275	5.286324786	173.57	0.3258
"797"	2020	12485	2015	74.8	64.2	82.8	1	5	18.6	-10.6	3226.042	3.351449275	5.286324786	173.57	0.3258
"798"	2020	12489	2015	81.2	64.8	83	0	5	18.2	-16.4	3226.042	3.351449275	5.286324786	173.57	0.3258
"799"	2020	12500	2015	79	67.6	77.4	1	5	9.80000000000001	-11.4	3226.042	3.351449275	5.286324786	173.57	0.3258
"800"	2020	12501	2015	69.2	68.2	76	1	5	7.8	-1	3226.042	3.351449275	5.286324786	173.57	0.3258
"801"	2020	12519	2015	74.8	63	75	0	5	12	-11.8	3226.042	3.351449275	5.286324786	173.57	0.3258
"802"	2020	12522	2015	71	63.8	78.4	1	5	14.6	-7.2	3226.042	3.351449275	5.286324786	173.57	0.3258
"803"	2020	12525	2015	71.8	58.2	85	0	5	26.8	-13.6	3226.042	3.351449275	5.286324786	173.57	0.3258
"804"	2020	12534	2015	71.2	59.8	83.2	0	5	23.4	-11.4	3226.042	3.351449275	5.286324786	173.57	0.3258
"805"	2020	12544	2015	71.8	64.2	84	1	5	19.8	-7.59999999999999	3226.042	3.351449275	5.286324786	173.57	0.3258
"806"	2020	12549	2015	74.6	74.6	89.8	0	5	15.2	0	3226.042	3.351449275	5.286324786	173.57	0.3258
"807"	2020	14312	2016	66.6	61.6	68	1	4	6.4	-4.99999999999999	3226.042	3.351449275	5.286324786	173.57	0.3258
"808"	2020	14326	2016	79.2	70.6	82.8	0	4	12.2	-8.60000000000001	3226.042	3.351449275	5.286324786	173.57	0.3258
"809"	2020	14331	2016	60	52.6	68	0	4	15.4	-7.4	3226.042	3.351449275	5.286324786	173.57	0.3258
"810"	2020	14450	2016	70.2	66.6	81.6	0	4	15	-3.60000000000001	3226.042	3.351449275	5.286324786	173.57	0.3258
"811"	2020	14608	2017	67.2	57.8	79	0	3	21.2	-9.40000000000001	3226.042	3.351449275	5.286324786	173.57	0.3258
"812"	2020	14827	2018	49.2	39.6	67	0	2	27.4	-9.6	3226.042	3.351449275	5.286324786	173.57	0.3258
"813"	2020	14839	2018	61.6	50	74.8	0	2	24.8	-11.6	3226.042	3.351449275	5.286324786	173.57	0.3258
"814"	2020	14905	2018	60.6	50	71.2	0	2	21.2	-10.6	3226.042	3.351449275	5.286324786	173.57	0.3258
